Name,Team,IP,Stf+ FA,Stf+ SI,Stf+ FC,Stf+ FS,Stf+ SL,Stf+ CU,Stf+ CH,Stf+ KC,Stf+ FO,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"Sammy Peralta","CHW",20,84.36235294117648,,,,116.66177419354835,,91.04585714285714,,,96.30317460317463,103.86920634920637,96.01809523809521,"Sammy Peralta",25589,671111
"Nick Robertson","- - -",22.1,92.02315690820303,,,,123.46304888888889,,97.7209677419355,,,98.73812579427377,97.08924886231964,95.99057536373064,"Nick Robertson",26226,687798
"Clayton Andrews","MIL",3.1,79.53636363636363,,,,106.21428571428571,,87.97172413793105,,,86.64114942528734,107.48735632183907,95.96896551724137,"Clayton Andrews",23631,677076
"Yonny Chirinos","- - -",85,77.64999999999999,94.30801271860096,,96.48239067055394,83.00439306358383,,,,,91.72042409381838,101.88157887376708,95.90417243352636,"Yonny Chirinos",16401,630023
"Xzavion Curry","CLE",95,82.16839779005525,,,,100.78935064935064,100.16,92.17379310344828,,,91.34878637302272,103.70741696417882,95.84628375529778,"Xzavion Curry",25595,675540
"Pierce Johnson","- - -",62.2,80.63958115183247,,,,118.549453125,120.71278996865203,,,,106.66112330435553,92.36924596443227,95.8048131100002,"Pierce Johnson",13435,572955
"Tyler Wells","BAL",118.2,93.61167130919222,,92.93779569892473,,96.41006410256409,99.01486486486488,91.64271954674221,,,93.940284611383,100.81276688893617,95.79960235629328,"Tyler Wells",20000,669330
"Zach Pop","TOR",13.2,,111.9702479338843,,,107.5197435897436,,,,,110.05268041237112,87.90443298969073,95.78824742268043,"Zach Pop",20185,647315
"Cody Morris","CLE",8,93.775625,,102.56508474576272,,,89.21304347826087,99.65894736842105,,,96.72181818181818,94.44787878787879,95.7780606060606,"Cody Morris",25388,663752
"Michael Lorenzen","- - -",153,89.91520097442142,97.335,93.30545454545455,,101.13100244798093,98.37037037037037,96.78196078431374,,,94.56800901055618,101.64670197165437,95.76554843107074,"Michael Lorenzen",14843,547179
"Paul Blackburn","OAK",103.2,85.65289377289376,91.02480000000003,90.54281984334202,,96.43876470588235,90.63817351598173,82.53419047619047,,,90.15118093762239,102.63214086632537,95.76094217643029,"Paul Blackburn",14739,621112
"Garrett Crochet","CHW",12.2,93.33988372093023,,,,129.28870588235296,,75.73875000000001,,,103.06773946360155,92.44260536398465,95.67701149425292,"Garrett Crochet",27463,676979
"Vince Velasquez","PIT",37.1,98.52607407407406,79.37428571428572,,,92.06041379310345,,78.6874074074074,79.35,,93.06078864353313,101.53536277602525,95.5548264984227,"Vince Velasquez",11189,592826
"Ray Kerr","SDP",27,91.46394495412844,,,,,110.06875675675677,,,,99.66774647887324,94.82469483568072,95.52366197183096,"Ray Kerr",23809,678061
"Shelby Miller","LAD",42,97.59565445026176,,,91.53609195402302,93.52523364485984,,,,,95.4500591101526,99.97471349431214,95.51119789684385,"Shelby Miller",10197,571946
"Michael Rucker","CHC",40.1,92.28736842105263,104.07538461538462,99.35246073298431,,102.73064516129033,97.88837837837835,85.38749999999999,,,96.37918881118883,94.38911888111885,95.46039160839163,"Michael Rucker",19454,621074
"Andrew Vasquez","- - -",48.1,75.73741935483869,93.54216216216216,,,115.41169054441264,111.16604651162791,105.55076923076923,,,111.25972753808614,92.19885019331329,95.41856038523301,"Andrew Vasquez",19482,607755
"Yohan Ramírez","- - -",38.1,118.46000000000001,106.9094478736828,,,126.53218553955415,,84.90720000000002,,,111.3514451340326,87.25531557692307,95.393784527972,"Yohan Ramirez",19444,670990
"Josh Winder","MIN",34.2,75.35737226277374,97.69636363636364,,,108.98602941176469,93.76615384615383,98.79539568345326,,,95.35267504488331,98.91030520646316,95.3620107719928,"Josh Winder",24606,680739
"Joely Rodríguez","BOS",11,107.00999999999999,103.79136842105264,,,108.07411764705883,,96.73225806451613,,,101.22623255813954,92.24111627906977,95.32837209302325,"Joely Rodriguez",11487,570257
"James Karinchak","CLE",39,87.07198067632851,,,,,115.27141065830722,,,,99.33371584699452,96.79907103825133,95.30516393442623,"James Karinchak",20151,675916
"Carson Spiers","CIN",13,97.90256410256411,99.98782608695653,89.13382352941177,,125.32950819672129,,71.65789473684212,,,98.41822324042255,98.93786856730729,95.29531373297695,"Carson Spiers",27685,686730
"Cole Irvin","BAL",77.1,91.98303370786516,90.66969696969696,103.04147783251233,,,107.74263736263738,88.20649253731344,,,94.91982372259247,100.82819614121513,95.24595849190251,"Cole Irvin",19244,608344
"Alexis Díaz","CIN",67.1,98.49500000000002,,,,102.51093645484951,,,,,100.59465741543798,88.40034692107545,95.16881179531659,"Alexis Diaz",21132,664747
"Joel Kuhnel","- - -",13,79.54363636363635,108.10863636363638,,,108.45636363636363,,80.72866666666665,,,92.76192625865619,102.14842223469961,95.1027415309751,"Joel Kuhnel",19995,669270
"Taylor Hearn","- - -",15,108.285,93.11826086956523,,,118.94112000000001,,81.21230769230769,,,110.25604826871599,89.11504749158104,95.09051031862535,"Taylor Hearn",18325,621368
"Tyler Cyr","LAD",1.2,90.63529411764705,,97.1,,73.12,,97.5257142857143,,,92.0653846153846,100.76,95.03769230769231,"Tyler Cyr",18421,664202
"Daniel Castano","MIA",3,88.604,87.90000000000002,91.55037037037036,,96.59333333333333,,88.10000000000001,,,91.66753623188406,96.02492753623189,95.03188405797101,"Daniel Castano",19805,641447
"Jackson Kowar","KCR",28,83.71207373271889,,,,115.50993288590604,,116.3440594059406,,,103.63798586572435,90.6593286219081,95.02074204946997,"Jackson Kowar",21549,663804
"Jay Jackson","TOR",29.2,96.76982035928143,89.60666666666667,,,101.1444776119403,,,,,99.31532879818592,96.50489795918368,94.98616780045353,"Jay Jackson",7432,543351
"Bryce Elder","ATL",174.2,70.08078534031414,87.39393090569557,,,106.37025844930419,,96.10051282051283,,,92.89802337938366,100.15519659936243,94.8660361317747,"Bryce Elder",27779,693821
"Chris Bassitt","TOR",200,89.32609589041097,94.20105348460292,97.68411642411643,86.15192307692305,107.6914180929095,98.50553299492385,86.20156097560974,,,96.582467948718,100.08063461538474,94.86477564102566,"Chris Bassitt",12304,605135
"Logan Allen","CLE",125.1,87.96080996884736,,90.8626455026455,,95.37447405329593,,84.48325991189427,,,90.2161229314421,105.05064775413716,94.85204728132388,"Logan Allen",27589,671106
"Taijuan Walker","PHI",172.2,90.88602409638554,89.87324242424242,100.28984000000001,90.53265392781316,137.48506666666668,85.99283950617284,,,,93.1375302491103,97.61419217081851,94.84448398576515,"Taijuan Walker",11836,592836
"Ryan Sherriff","BOS",6.2,,96.7859649122807,,,94.9491304347826,,88.26,,,95.89153846153843,99.99461538461539,94.8298076923077,"Ryan Sherriff",12249,595411
"Brent Honeywell","- - -",52.1,81.28898445778876,116.86000000000001,,,121.35566844919785,,92.59669142857142,,,96.31881150276287,97.72447716456554,94.81324826571759,"Brent Honeywell",16466,641703
"Jordan Lyles","KCR",177.2,81.1707549361208,84.76612466124662,84.33832558139532,,101.72886330935249,83.68243243243242,80.77166123778504,,,87.20772891131944,104.44882480173034,94.80926459985575,"Jordan Lyles",7593,543475
"Jaime Barria","LAA",82.1,85.43118644067795,85.92857142857143,,,98.44210526315788,,96.06276961271102,,,93.53326705603662,98.86824918760682,94.78678496081311,"Jaime Barria",18356,642545
"Brandon Walter","BOS",23,99.87066666666668,85.08255319148937,97.05263157894737,,98.54772277227724,,94.48299999999999,,,94.74295890410957,99.66098630136989,94.70389041095892,"Brandon Walter",26056,687888
"Colin Selby","PIT",24,91.74,103.81079207920791,,,95.39773584905662,,,,,104.08599741740785,88.92052783541051,94.70169261349622,"Colin Selby",24986,681882
"Reiss Knehr","SDP",5.2,87.48411764705882,96.35692307692308,85.16967741935484,,99.45407407407409,,68.4588888888889,,,87.4419969361404,98.41950628091215,94.68715384952074,"Reiss Knehr",21541,663753
"Mike Clevinger","CHW",131.1,98.899012345679,92.005,96.18540880503146,,99.07512727272727,87.54484848484849,86.71623529411764,,,96.85624688899948,98.41714285714285,94.65055251368835,"Mike Clevinger",12808,605182
"Héctor Neris","HOU",68.1,99.5969964664311,97.7450588235294,,106.9440127388535,90.78651162790698,,,,,101.08905695611581,93.10530345471523,94.61579831932775,"Hector Neris",11804,593576
"Adrian Morejon","SDP",9,99.45290322580647,,,,114.0167741935484,96.42521739130434,76.37571428571428,,,98.9442184952248,91.75812485441415,94.55745399487539,"Adrian Morejon",20039,670970
"Penn Murfee","SEA",14,102.24545454545455,96.91000000000001,,,112.777,,,,,109.09213592233012,89.78611650485438,94.54766990291262,"Penn Murfee",25174,682171
"Jimmy Yacabonis","NYM",13.2,,92.20635761589404,,,108.73409836065575,,70.5136842105263,,,94.78658008658007,99.96086580086579,94.47852813852812,"Jimmy Yacabonis",15157,642231
"Javier Assad","CHC",109.1,86.38807228915661,100.89805343511448,88.23957264957266,,116.12358893280631,95.39931034482758,95.25710144927535,,,95.75936172250383,94.56157751665347,94.46588463476569,"Javier Assad",21741,665871
"Jonathan Heasley","KCR",15,90.8808080808081,,,,105.46036363636367,99.42,81.90521739130435,,,95.30609090909094,99.64699999999998,94.46581818181818,"Jonathan Heasley",22224,669169
"Anthony DeSclafani","SFG",99.2,89.60646153846153,96.03781395348838,,,90.02771223021583,,79.85618421052634,117.75358974358976,,92.16502944734678,100.27471582767821,94.37627979144854,"Anthony DeSclafani",13050,543101
"Max Castillo","KCR",20.1,89.45572413793103,,,,103.76203703703703,,94.27573033707864,,,95.16976331360948,98.29573964497044,94.36988165680474,"Max Castillo",21956,666721
"Noah Syndergaard","- - -",88.2,90.82572549019608,88.20746594005449,92.55785310734463,92.28,93.85094736842106,112.92232323232325,69.95583333333333,,,89.04452315773719,104.6351596394413,94.33469952636837,"Noah Syndergaard",11762,592789
"Michael Soroka","ATL",32.1,84.95045977011495,86.72393442622952,,,92.91636363636364,,92.13714285714285,,,88.78271299342711,101.45393240149859,94.28477267206922,"Michael Soroka",18383,647336
"José Quijada","LAA",9,102.10882352941175,,,,114.78,,83.77888888888889,,,101.00666666666665,95.69282051282049,94.28230769230768,"Jose Quijada",19200,650671
"Marco Gonzales","SEA",50,81.93333333333334,104,83.89014084507042,,,86.0142857142857,89.10220408163266,,,85.32942786069651,109.25119402985074,94.28121890547264,"Marco Gonzales",15467,594835
"Trevor May","OAK",46.2,87.31072727272729,,,,98.6761555075594,,76.48624277456649,,,87.28170763260025,103.11402328589905,94.27743855109968,"Trevor May",6398,543507
"Juan Then","SEA",11,82.02000000000001,97.94415584415586,,,92.36166666666666,,89.52486486486485,,,93.25558282208593,97.55717791411041,94.27374233128835,"Juan Then",22828,672730
"Emerson Hancock","SEA",12,81.59511111111111,94.1962962962963,,,90.64923076923077,,92.8392,,,87.22474226804123,107.4461855670103,94.27360824742269,"Emerson Hancock",27470,676106
"Johan Oviedo","PIT",177.2,89.16485885372113,97.8146308724832,,,106.57886757990869,102.58157657657657,86.80406504065041,,,97.91082599864588,94.65496276235606,94.27306702775901,"Johan Oviedo",22487,670912
"Hunter Gaddis","CLE",42,92.72366300366299,,92.4656,,92.42866359447005,109.48711111111112,101.54656000000001,,,95.33045030574146,98.21296141207158,94.26553193826473,"Hunter Gaddis",25636,683769
"James Kaprielian","OAK",61,90.7038938053097,90.85644736842106,,,115.21540298507463,87.66000000000001,90.68941176470588,,,98.04024478647982,98.73761059248044,94.25729995384947,"James Kaprielian",18331,621076
"Patrick Corbin","WSN",180,73.32884381338742,79.44,,,98.35216796875,,93.151871657754,,,85.86236768802229,105.63383704735374,94.22773676880219,"Patrick Corbin",9323,571578
"Austin Gomber","COL",139,77.56427818756586,82.2568,,,100.89225806451613,,104.97317948717952,106.99635359116024,,92.2001953488372,100.7310697674419,94.2258325581395,"Austin Gomber",16561,596295
"Cooper Criswell","TBR",33,,96.18941798941799,84.8460606060606,,107.16049315068494,,86.88638888888889,,,99.80842105263163,97.1993103448276,94.18598911070782,"Cooper Criswell",24975,681867
"Nabil Crismatt","- - -",13,82.25450980392156,81.36375000000001,,,83.05411764705882,87.82867924528303,90.78816,,,87.28178202496721,98.09745348093811,94.170870823379,"Nabil Crismatt",17732,622503
"Giovanny Gallegos","STL",55,70.53011709601874,,,,126.18406947890817,,75.34580645161292,,,96.71913145539908,101.1934976525822,94.16424882629107,"Giovanny Gallegos",14986,606149
"Charlie Morton","ATL",163.1,83.56957871396897,100.53637305699482,88.28185022026432,,,119.04182410423456,90.3854794520548,,,101.13252296819783,94.6472791519435,94.1639717314488,"Charlie Morton",4676,450203
"Lane Thomas","WSN",1,,,,,,57.68,,,,49.88,134.97714285714287,94.14571428571428,"Lane Thomas",16939,657041
"Gavin Stone","LAD",31,84.61385620915033,103.74974358974359,93.70260869565219,,93.9857142857143,72.39,96.62748663101604,,,93.5294458593709,97.20847266712178,94.115706164995,"Gavin Stone",27792,694813
"Eduardo Rodriguez","DET",152.2,90.69254646840149,107.5410909090909,100.99245614035087,,106.6484210526316,,88.47705357142858,,,94.93333050127443,99.15596431605775,94.08806287170769,"Eduardo Rodriguez",13164,593958
"Zack Thompson","STL",66.1,89.826985645933,,,,89.0759595959596,103.80832807570977,86.54583333333335,,,93.42435894415247,100.98138681737152,94.07563163165021,"Zack Thompson",25918,668868
"Tyler Gilbert","ARI",17.1,97.3165625,86.93826086956521,102.8862295081967,81.82315789473684,,,,113.364,,100.03799227799223,94.30146718146717,94.072277992278,"Tyler Gilbert",17964,656457
"Ben Lively","CIN",88.2,80.48153153153154,97.65940594059404,78.96411764705881,,100.21266315515021,89.21956043956045,75.83687943262412,,,88.97299425127532,104.19752579807864,94.06321282523484,"Ben Lively",14932,594902
"Luis Garcia","HOU",27,80.05454545454546,,106.39744897959184,,121.69241379310344,99.2182857142857,91.86740740740741,,,98.92876889848813,97.24457883369331,93.99641468682505,"Luis Garcia",23735,677651
"Drew Smyly","CHC",142.1,,81.79095391211148,83.06156028368794,,,,,114.60109612141652,,98.14609167779443,96.53090227822489,93.87724628541523,"Drew Smyly",11760,592767
"Hyun Jin Ryu","TOR",52,81.08615969581749,83.37088607594936,86.74866242038216,,,93.29887323943663,87.98222222222222,,,86.02836759371222,109.54771463119707,93.83869407496978,"Hyun Jin Ryu",14444,547943
"Kendall Graveman","- - -",66.1,95.93442231075697,103.65619996254844,,,106.95780000000003,101.34639999999999,85.55175157515751,,,101.12493204946264,92.07330974446847,93.82490823458811,"Kendall Graveman",15514,608665
"Ryan Weber","NYY",14.1,,87.90505263157894,,,81.22131147540983,,111.11846153846156,,,88.98109890109889,104.6905494505495,93.7746153846154,"Ryan Weber",10160,543901
"Brennan Bernardino","BOS",50.2,,94.57276529173957,,,,95.30763358213788,79.31333333333335,,,94.66321654955529,102.33919876173162,93.73172912060011,"Brennan Bernardino",16835,657514
"Jesse Scholtens","CHW",85,77.95077901430844,,,,76.02835538752363,91.61004184100419,88.698,,,79.8588243214423,109.594098843711,93.73160332263774,"Jesse Scholtens",19205,669947
"Zach Logue","DET",11,75.87275362318842,92.92699999999999,75.14,,,95.30461538461539,72.33,,,81.44959537572254,112.71722543352602,93.62786127167631,"Zach Logue",20231,656657
"Darren McCaughan","SEA",5,79.84,77.20285714285714,,,107.8925,,81.48615384615384,,,95.83964285714286,99.54928571428569,93.62392857142856,"Darren McCaughan",20038,670766
"Alex Lange","DET",66,79.49525423728814,100.58779999999999,,,,,92.9695726495727,,,99.63180069930067,90.60470279720279,93.558951048951,"Alex Lange",19883,656638
"Brent Headrick","MIN",25.2,96.96172661870503,,,,115.47301587301588,,96.02928571428572,,,103.9839756592292,92.5832860040568,93.52847870182555,"Brent Headrick",27702,687396
"McKinley Moore","PHI",3.1,79.92875,,,,125.47032258064517,,100.16285714285713,,,97.99186046511629,94.08534883720931,93.43558139534883,"McKinley Moore",25663,686842
"Sam Bachman","LAA",17,,96.32165289256197,,,95.42305263157895,,61.724000000000004,,,94.91148648648647,93.82398648648646,93.43060810810812,"Sam Bachman",29754,696147
"Bryan Shaw","CHW",45.2,,82.86391304347828,94.86509589041094,,108.25133333333332,88.33075471698115,86.73299999999999,,,94.92872777017782,100.15491108071133,93.3870314637483,"Bryan Shaw",8110,543766
"Chase Silseth","LAA",52.1,83.254,93.81129770992365,99.87573333333333,115.51513513513514,100.43873405762872,85.19428571428571,,,,95.84954659166841,96.18705350160516,93.36492982177688,"Chase Silseth",30074,681217
"Collin Snider","KCR",20.1,83.08615384615383,94.7158273381295,104.8871304347826,,121.9136747583244,,81.3,,,103.81653698949457,93.29558205099934,93.32226410042368,"Collin Snider",23307,676092
"Matt Barnes","MIA",21.1,76.99263736263735,,,107.84833333333334,,,,100.28010309278352,,90.13659786096258,102.31411978609627,93.31234866310159,"Matt Barnes",12863,598264
"Connor Phillips","CIN",20.2,95.50887966804979,,,,128.01752577319587,90.1857894736842,75.148,,,103.0968865435356,89.16654353562004,93.29598944591027,"Connor Phillips",27649,683175
"José Suarez","LAA",33.2,93.3510569105691,100.58687499999999,70.76666666666667,,107.51696969696971,,94.32590361445783,,,97.34046264684885,94.07165781787496,93.28977029921465,"Jose Suarez",19911,660761
"Luis Cessa","CIN",26,69.10183486238532,85.1651948051948,,,87.22896551724136,,92.41728155339806,,,83.73801677024761,106.92746335207654,93.24790727039559,"Luis Cessa",13345,570666
"Jake Bird","COL",89.1,,85.14958937198065,102.46358695652171,,103.92545454545456,131.75841726618708,84.81333333333333,,,98.11654276356451,99.66630167779016,93.16594603571869,"Jake Bird",21267,656234
"Sean Hjelle","SFG",29,27.86,92.82175824175826,,,,,77.75888888888889,105.78152466367715,,97.79685884691847,95.31367793240555,93.16524850894629,"Sean Hjelle",21481,663546
"Alex Young","CIN",53.2,86.46153846153847,89.76056603773584,,,,106.69803738317759,93.89197452229301,,,95.06441347270615,95.90538908246226,93.10195121951223,"Alex Young",18333,622065
"Tucker Davidson","- - -",51.1,87.96362416107382,100.85882352941177,,105.33396825396824,108.37021475931672,,,,,97.00511811555727,93.04303851525475,93.08311393735667,"Tucker Davidson",19871,656353
"Nick Burdi","CHC",3,105.58780487804879,,,,130.21529411764706,,,,,112.80620689655173,79.60482758620688,93.07172413793104,"Nick Burdi",16074,595897
"Trevor Williams","WSN",144.1,85.80856627592425,84.49858757062144,,,110.43382629107981,87.18260355029587,74.37625292740047,,,84.52000797448164,106.60776714513553,93.01791866028705,"Trevor Williams",16977,592866
"Jacob Lopez","TBR",12.1,,91.48777777777777,,,100.04301886792454,,88.63625,,,90.7451645519429,102.89595559080097,92.83279738302934,"Jacob Lopez",25098,682052
"Brad Hand","- - -",53.2,84.46987577639753,81.80564417177914,,,121.14311203319501,,,,,103.54516868482736,94.76288485851347,92.83265402095714,"Brad Hand",9111,543272
"Jeff Brigham","NYM",37.2,103.97,,86.9316535433071,,109.78369337979092,,,,,103.21441654357464,91.50519940915807,92.59290989660265,"Jeff Brigham",16631,656257
"Buck Farmer","CIN",75,74.54422053231941,,,,114.1875845410628,,97.73539007092201,,,93.40896039603959,99.0009240924092,92.58570957095712,"Buck Farmer",14814,571656
"Justin Garza","BOS",18.1,100.33375000000001,92.33478260869566,93.56197183098594,,92.05357142857143,,95.14595744680848,,,93.30667740301101,98.4101096554719,92.5812293717429,"Justin Garza",19784,621057
"Konnor Pilkington","CLE",2,90.64,,,,115.74,,95.72,,,95.29400000000001,93.143,92.5195,"Konnor Pilkington",21453,663455
"Shawn Dubin","HOU",9,94.25368421052633,,106.84639999999999,,101.45875,100.86551724137931,106.0330769230769,,,99.6496511627907,91.40511627906976,92.47116279069768,"Shawn Dubin",24977,681869
"Randy Wynne","CIN",2.1,73.98,71.42,,,95.06,,68.9,,,77.61176470588236,115.10176470588236,92.43705882352941,"Randy Wynne",25804,691094
"Jake Woodford","STL",47.2,85.08193548387096,89.38283403822055,87.13764705882353,,96.18772327642469,93.34630434782609,78.16540540540541,,,90.43888949058802,102.69239598845893,92.4189483502081,"Jake Woodford",18674,663765
"Peter Lambert","COL",87.1,78.15610064786148,,,,99.90443159006705,88.36391304347828,97.84334458302762,,,87.69519932874209,100.87565656390882,92.40635412994706,"Peter Lambert",17969,663567
"Fernando Abad","COL",6.1,84.6704347826087,78.56473684210526,,,,,115.60947368421053,99.15652173913043,,87.86885714285715,105.7862857142857,92.39385714285713,"Fernando Abad",4994,472551
"Osvaldo Bido","PIT",50.2,100.22570342205323,98.85727272727274,110.88677083333332,,109.25120481927709,,78.50387096774193,,,101.3547055039918,91.84899549377599,92.38460328050928,"Osvaldo Bido",23150,674370
"Levi Stoudt","CIN",10.1,84.48766355140187,,,,118.44177215189873,87.54857142857142,93.52470588235293,,,97.30928394039735,91.81554576631977,92.32346617786187,"Levi Stoudt",25650,686651
"Chris Flexen","- - -",102.1,73.81107391910739,52.472941176470584,91.00210116731517,,101.32376827094473,92.47794871794872,102.80291814946621,,,86.17306710948787,103.15617238382606,92.30552793782257,"Chris Flexen",13896,623167
"Julio Teheran","MIL",71.2,95.05188118811883,96.02172248803828,90.85709677419356,,,101.72596774193549,78.48598425196852,,,93.05327433281121,102.49078978034017,92.28743247397557,"Julio Teheran",6797,527054
"Bryse Wilson","MIL",76.2,106.94919786096254,103.08521091811413,91.9655860349127,100.1,,100.57716129032259,90.81,,,99.43991289198607,92.89883275261322,92.23216027874567,"Bryse Wilson",19990,669060
"Fernando Cruz","CIN",66,85.0813197969543,77.17999999999999,85.80669144981412,117.2637810945274,85.77276595744681,,,,,96.82856008847011,91.451661120453,92.17048966586374,"Fernando Cruz",7048,518585
"Keynan Middleton","- - -",50.2,99.58693333333332,,,,100.71628787878787,,94.82697547683924,,,97.87127949266106,91.68498302352462,92.16167718191375,"Keynan Middleton",15264,641871
"George Soriano","MIA",52,81.94375104641827,,,,100.67588059701492,,93.86599999999999,,,91.91882290956426,96.93854521787641,92.15887156759437,"George Soriano",21863,666277
"Emmet Sheehan","LAD",60.1,90.62929066781774,,,,112.81170151002067,,106.82669213018224,,,97.43435128051674,94.78773386713993,92.14777761726889,"Emmet Sheehan",29839,686218
"Carl Edwards Jr.","WSN",31.2,86.4235754189944,78.43,,,,82.62771428571429,86.66827067669173,,,86.01502702702707,101.78234234234232,92.13823423423419,"Carl Edwards Jr.",13607,605218
"Matt Dermody","BOS",4,100.04,103.46,99.74,,102.83999999999999,81.5,85.76,,,99.42657894736843,96.87789473684211,92.07947368421053,"Matt Dermody",14844,571616
"Brad Boxberger","CHC",20,83.77869565217391,,,,92.97963636363636,,90.34727272727277,,,87.62816568047334,101.92751479289943,92.04189349112427,"Brad Boxberger",10133,502202
"Declan Cronin","CHW",11,60.449999999999996,94.75857142857143,,,100.42388571428572,,,,,92.49782383419688,98.58891191709844,92.03098445595853,"Declan Cronin",25645,686539
"Luis Frías","ARI",31,85.62115183246074,94.19333333333333,109.03727626459143,,121.59100000000004,,99.38666666666667,,,101.72119047619046,91.73392857142856,91.97424603174606,"Luis Frias",21997,666818
"Jose Cuas","- - -",65.1,111.89373913043478,96.6796923076923,,,102.72600638977637,,77.545,,,100.70900393067058,92.92478655288079,91.9679443555052,"Jose Cuas",17701,621016
"Chase Anderson","- - -",86.1,80.10412389380531,83.28133333333332,94.85669991251092,,109.6940980160294,82.9372881355932,87.74929487441291,,,88.29347959383311,99.81183412916991,91.96585769395872,"Chase Anderson",6895,502624
"Richard Lovelady","OAK",23.1,97.01881355932203,98.89424999999997,,,96.52977272727274,,79.05,,,96.78948228882835,95.01683923705723,91.95602179836509,"Richard Lovelady",19337,663992
"Parker Mushinski","HOU",14.2,102.2147619047619,94.34666666666668,101.50525000000002,,109.97210526315791,114.93831325301204,,,,109.49560240963851,80.84602409638552,91.92957831325303,"Parker Mushinski",21324,656786
"Paolo Espino","WSN",4,81.25888888888888,,,,111.84864864864863,87.37333333333333,80.86500000000001,,,93.90237623762376,94.56237623762375,91.92158415841584,"Paolo Espino",8246,502179
"Silvino Bracho","CIN",7.1,70.8610909090909,,,,101.87217391304348,,84.55916666666667,,,81.71727999999997,107.71727999999999,91.85152000000001,"Silvino Bracho",15051,611093
"Kirby Snead","OAK",11.2,97.97692307692306,102.59173333333335,,,112.80293333333334,,95.60235294117648,,,105.41445026178012,92.07340314136128,91.82052356020942,"Kirby Snead",19179,669912
"José Buttó","NYM",42,87.06675603217158,75.09560975609756,,,103.02360360360363,79.2595,93.87666666666667,,,89.92196409594516,96.99533408581954,91.76430831024227,"Jose Butto",23313,676130
"Enyel De Los Santos","CLE",65.2,88.3431496062992,,,,115.45999999999997,,84.75852631578947,,,96.29688038277516,97.99085167464116,91.75716746411483,"Enyel De Los Santos",18403,660853
"Jovani Moran","MIN",42.1,90.46287425149704,,,,105.25777777777778,,105.32351190476194,,,98.5181084840056,88.8521001390821,91.69802503477048,"Jovani Moran",20422,663558
"Ryan Weathers","- - -",57.2,90.65208121827412,91.98181818181818,,,114.90990825688074,,81.21486166007905,,,93.3865654655466,98.17041504717356,91.63985577694794,"Ryan Weathers",23796,677960
"Andrew Abbott","CIN",109.1,87.71787368421052,,,,114.89725239616615,89.87771604938271,75.5281935483871,,,90.52959064327486,101.25766081871343,91.6286018075492,"Andrew Abbott",29911,671096
"Matt Carasiti","COL",24.1,,86.00768000000001,90.19833333333332,,,,,,111.03885714285714,93.30005277044854,96.21303430079158,91.62221635883904,"Matt Carasiti",13276,571539
"Jesse Chavez","ATL",34.2,,91.29086705202312,104.03349152542374,,,117.17333333333333,71.50632911392402,,,96.31687468919672,99.0693045519116,91.60695578936243,"Jesse Chavez",5448,445926
"Carson Fulmer","LAA",10,107.43333333333334,81.66888888888889,,,84.16461538461537,84.76206896551726,78.98310344827587,,,81.94292836360778,101.52119053235826,91.49631831406776,"Carson Fulmer",18311,608334
"Kyle Muller","OAK",77,87.83539893617021,,,,93.21815217391304,111.8864814814815,85.72474576271186,,,92.5844160876553,96.82040586251308,91.484796018972,"Kyle Muller",20167,666205
"Scott Barlow","- - -",68,91.01762845849802,95.84448979591835,,,100.13130630630631,111.74542288557215,,,,99.19018240202223,91.118597189112,91.46326624827884,"Scott Barlow",14993,605130
"Mason Thompson","WSN",54,93.98867924528305,92.8687025948104,,,107.61895582329315,117.99611111111115,81.12,,,99.30942823803969,94.07934655775966,91.44896149358229,"Mason Thompson",21850,666168
"Gavin Hollowell","COL",33.2,90.08269430051813,94.08233918128653,97.33882352941175,,117.53026178010472,,,,,100.57873462214411,91.16994727592261,91.34414762741649,"Gavin Hollowell",25427,668970
"Slade Cecconi","ARI",27,84.26155102040818,,,90.69538461538461,99.07451327433628,103.62975609756097,95.68333333333334,,,90.56451532259398,102.61373685866128,91.25797685468785,"Slade Cecconi",27500,677944
"Nick Anderson","ATL",35.1,76.04738805970148,66.55,,,,115.27299270072993,,,,95.55620437956209,101.2145620437956,91.19762773722626,"Nick Anderson",18337,623433
"Yerry De Los Santos","PIT",24.1,,92.32721311475412,,,106.5520481927711,,77.78521739130434,,,92.7161038961039,99.52535064935061,91.17636363636365,"Yerry De Los Santos",21420,660787
"Sean Nolin","MIA",3,89.3,,95.32000000000001,,98.8,101.7,87.36,,,93.65032258064517,95.04806451612903,91.14903225806451,"Sean Nolin",11341,543594
"Spenser Watkins","OAK",4.1,75.46,75.2,90.16,92.56,98.28,81.48,,,,82.93622222222221,108.46466666666666,91.12533333333334,"Spenser Watkins",17489,657093
"Alex Wood","SFG",97.2,,95.5935517693316,,,96.8265470852018,,87.44000000000003,,,93.53601058539185,97.98083552558987,91.06527291284243,"Alex Wood",13781,622072
"Albert Abreu","NYY",59,96.70176470588235,94.53361552028218,,,105.57870307167236,,79.11786666666667,,,95.50082533589249,93.64523992322457,91.05082533589253,"Albert Abreu",17485,656061
"Daysbel Hernández","ATL",3.2,89.97850000000001,,,,113.64418604651162,,,,,102.22317073170731,89.03853658536585,90.99658536585366,"Daysbel Hernandez",20271,678226
