Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Emmanuel Rodriguez","MIN",82,373,308,71,37,17,4,13,64,48,61,3,121,3,1,0,1,8,3,0.230519,0.163539,0.324397,0.504132,0.36193,0.438312,0.348875,0.800242,0.207792,6.96311,0.331429,,-0.388477,55.2497,11.6169,129.872,-0.388477,1.3,12.360665082931519,2.670517325401306,2.83656,999,,,,,,,482.7,5.886585365,482.7,5.886585365,,,,,,,,,,,,,,,,,,,"Emmanuel Rodriguez","sa3014693",691181
"Harry Ford","SEA",134,618,536,119,81,26,2,10,79,67,66,12,146,14,1,1,0,18,7,0.222015,0.106796,0.236246,0.452055,0.322528,0.333955,0.289266,0.656484,0.11194,5.33595,0.286089,,-0.411016,61.8901,-10.4023,93.6456,-0.411016,0.4,-4.904321908950806,11.753615766763687,2.83504,999,,,,,,,565.8,4.222388059,565.8,4.222388059,,,,,,,,,,,,,,,,,,,"Harry Ford","sa3017627",695670
"Steven Kwan","CLE",135,601,530,145,110,24,4,7,81,54,61,8,54,5,3,2,1,13,4,0.273585,0.101498,0.0898502,1.12963,0.352254,0.373585,0.317981,0.725839,0.1,5.40795,0.292373,,-0.345953,74.0777,3.77389,108.708,-0.345953,8.2,5.642427861690521,1.5752201080322266,2.81456,999,,,,,,,651.7,4.827407407,651.7,4.827407407,,,,,,,,,,,,,,,,,,,"Steven Kwan","24610",680757
"Zack Gelof","ATH",130,551,498,120,73,25,2,20,69,69,45,11,160,3,3,2,1,21,3,0.240964,0.0816697,0.290381,0.28125,0.306011,0.419679,0.307601,0.72569,0.178715,6.00117,0.311526,,2.11681,63.3114,-1.14351,104.133,2.11681,2.1,4.722752094268799,4.124544382095337,2.81072,999,,,,,,,621.4,4.78,621.4,4.78,,,,,,,,,,,,,,,,,,,"Zack Gelof","29766",680869
"Ha-Seong Kim","TBR",131,488,423,102,70,20,2,10,55,48,54,7,84,3,4,4,2,17,4,0.241135,0.110656,0.172131,0.642857,0.328512,0.368794,0.304055,0.697307,0.12766,5.41247,0.276276,,0.832884,54.68,-2.40529,101.719,0.832884,3.6,1.7929812669754028,8.979188442230225,2.79262,999,,,,,,,503.7,3.845038167,503.7,3.845038167,,,,,,,,,,,,,,,,,,,"Ha-Seong Kim","27506",673490
"Cole Young","SEA",137,627,554,134,92,28,3,11,77,68,56,11,111,10,4,3,0,12,7,0.241877,0.0893142,0.177033,0.504505,0.320513,0.362816,0.296525,0.683329,0.120939,4.83485,0.28211,,-1.59523,66.455,-6.89024,98.7522,-1.59523,1.7,-2.490415573120117,8.611375570297241,2.79081,999,,,,,,,599.3,4.374452554,599.3,4.374452554,,,,,,,,,,,,,,,,,,,"Cole Young","sa3020459",702284
"Parker Meadows","DET",133,563,501,120,75,23,5,17,73,67,51,5,123,4,5,2,1,17,5,0.239521,0.0905861,0.218472,0.414634,0.311943,0.407186,0.30999,0.719129,0.167665,6.35807,0.281421,,0.388415,65.7729,-0.0858025,103.035,0.388415,3.5,2.3432265520095825,5.568636178970337,2.75543,999,,,,,,,609.3,4.581203007,609.3,4.581203007,,,,,,,,,,,,,,,,,,,"Parker Meadows","23800",678009
"Matt Wallner","MIN",135,547,472,113,61,28,2,22,65,79,56,6,181,17,2,0,1,4,1,0.239407,0.102377,0.330896,0.309392,0.340037,0.447034,0.339889,0.78707,0.207627,3.90024,0.335793,,-0.615236,77.067,13.08,123.551,-0.615236,0.3,14.125187695026398,-5.729541480541229,2.7503,999,,,,,,,684,5.066666666,684,5.066666666,,,,,,,,,,,,,,,,,,,"Matt Wallner","26466",670242
"Lawrence Butler","ATH",138,554,501,127,78,26,2,21,77,74,48,11,128,1,4,0,1,15,2,0.253493,0.0866426,0.231047,0.375,0.31769,0.439122,0.320127,0.756811,0.185629,5.49633,0.297753,,1.27447,69.2414,4.43551,112.944,1.27447,4.5,9.479842901229858,-1.6067018508911133,2.72044,999,,,,,,,664.3,4.813768115,664.3,4.813768115,,,,,,,,,,,,,,,,,,,"Lawrence Butler","22542",671732
"Charles McAdoo","TOR",128,534,480,119,74,26,4,15,61,70,43,6,132,7,4,0,1,10,3,0.247917,0.0805243,0.247191,0.325758,0.316479,0.4125,0.313457,0.728979,0.164583,5.31559,0.308605,,-0.146325,63.875,1.40874,105.631,-0.146325,3.2,3.294001415371895,5.1620811223983765,2.71179,999,,,,,,,586.2,4.5796875,586.2,4.5796875,,,,,,,,,,,,,,,,,,,"Charles McAdoo","sa3022823",807727
"Chase Meidroth","CHW",127,571,480,121,91,20,2,8,76,53,76,11,88,12,3,0,0,8,3,0.252083,0.1331,0.154116,0.863636,0.366025,0.352083,0.318459,0.718108,0.1,4.36332,0.29199,,-0.940946,70.5998,3.80531,107.29,-0.940946,-2.9,3.821990430355072,3.3940916061401367,2.71111,999,,,,,,,613,4.826771653,613,4.826771653,,,,,,,,,,,,,,,,,,,"Chase Meidroth","sa3020011",805367
"Josh Smith","TEX",133,499,433,106,69,23,2,12,61,54,45,5,100,16,3,2,1,8,2,0.244804,0.0901804,0.200401,0.45,0.336016,0.3903,0.318199,0.726316,0.145497,4.95266,0.290123,,-0.196566,61.5929,3.22088,107.636,-0.196566,3.6,4.163015395402908,5.433480262756348,2.70907,999,,,,,,,544.1,4.090977443,544.1,4.090977443,,,,,,,,,,,,,,,,,,,"Josh Smith","26396",669701
"Dominic Keegan","TBR",105,443,394,97,64,21,2,10,49,53,37,4,99,6,6,0,1,0,0,0.246193,0.0835214,0.223476,0.373737,0.316027,0.385787,0.304126,0.701814,0.139594,2.48358,0.298969,,-0.812919,49.663,-2.15829,101.769,-0.812919,3.2,0.08384239673614502,11.338594675064087,2.70485,999,,,,,,,444.5,4.233333333,444.5,4.233333333,,,,,,,,,,,,,,,,,,,"Dominic Keegan","sa3020194",681371
"Daulton Varsho","TOR",132,495,444,100,57,21,3,19,66,63,44,5,121,4,2,1,1,9,3,0.225225,0.0888889,0.244444,0.363636,0.299595,0.414414,0.306892,0.71401,0.189189,5.43389,0.264706,,-0.204261,56.5945,-1.30967,101.013,-0.204261,7.5,0.3692767471075058,9.318783044815063,2.70476,999,,,,,,,525.3,3.979545454,525.3,3.979545454,,,,,,,,,,,,,,,,,,,"Daulton Varsho","19918",662139
"Jace Jung","DET",128,540,467,108,65,25,1,17,60,64,66,11,126,4,3,0,1,2,2,0.231263,0.122222,0.233333,0.52381,0.32963,0.398287,0.313589,0.727917,0.167024,2.49241,0.278287,,-1.38867,64.6502,1.48207,105.566,-1.38867,4,2.050641655921936,5.984126925468445,2.68893,999,,,,,,,584,4.5625,584,4.5625,,,,,,,,,,,,,,,,,,,"Jace Jung","31437",690291
"Kristian Campbell","BOS",128,559,492,129,81,28,4,16,78,83,54,9,117,12,1,0,1,14,6,0.262195,0.0966011,0.209302,0.461538,0.348837,0.432927,0.336999,0.781764,0.170732,5.73628,0.313889,,-0.719193,77.4577,12.0669,115.047,-0.719193,-3.6,8.90529614686966,-1.5460610389709473,2.68458,999,,,,,,,692.6,5.4109375,692.6,5.4109375,,,,,,,,,,,,,,,,,,,"Kristian Campbell","sa3023011",692225
"Brent Rooker","ATH",135,552,489,125,71,22,1,31,66,87,53,7,159,6,4,0,3,6,1,0.255624,0.0960145,0.288043,0.333333,0.333333,0.494888,0.351098,0.828221,0.239264,3.47058,0.310231,,-0.175774,82.7514,18.1795,134.73,-0.175774,0,21.759974718093872,-14.197530746459961,2.68147,999,,,,,,,757.5,5.611111111,757.5,5.611111111,,,,,,,,,,,,,,,,,,,"Brent Rooker","19627",667670
"Carlos Correa","MIN",110,471,415,107,69,22,1,15,57,57,49,15,92,3,4,0,3,0,0,0.257831,0.104034,0.195329,0.532609,0.33758,0.424096,0.320967,0.761676,0.166265,1.87956,0.294872,,-0.836597,59.1863,4.08959,110.241,-0.836597,0.3,4.682698428630829,5.491799175739288,2.67237,999,,,,,,,550.7,5.006363636,550.7,5.006363636,,,,,,,,,,,,,,,,,,,"Carlos Correa","14162",621043
"Jasson Domínguez","NYY",112,493,442,115,75,17,2,21,73,67,48,7,113,1,2,0,1,22,3,0.260181,0.0973631,0.229209,0.424779,0.332657,0.450226,0.334671,0.782883,0.190045,6.25169,0.303226,,2.26157,67.3885,9.7183,119.199,2.26157,-5.6,13.091497659683228,-3.7885653972625732,2.65809,999,,,,,,,640.5,5.71875,640.5,5.71875,,,,,,,,,,,,,,,,,,,"Jasson Dominguez","28080",691176
"Bo Naylor","CLE",124,448,392,87,50,20,1,16,56,56,51,6,110,2,2,1,2,5,2,0.221939,0.113839,0.245536,0.463636,0.313199,0.40051,0.308411,0.713709,0.178571,3.82514,0.264925,,-0.575578,51.7688,-0.63739,101.977,-0.575578,2.1,0.43776386976242065,10.33045244216919,2.6545,999,,,,,,,472.2,3.808064516,472.2,3.808064516,,,,,,,,,,,,,,,,,,,"Bo Naylor","21865",666310
"Joe Mack","MIA",123,523,475,113,73,23,0,17,60,67,41,14,129,5,1,1,2,1,0,0.237895,0.0783939,0.246654,0.317829,0.304598,0.393684,0.295803,0.698282,0.155789,2.21635,0.290909,,-0.628704,55.1281,-6.0514,86.1404,-0.628704,7.9,-9.29661875963211,17.508318424224854,2.64681,999,,,,,,,524.2,4.261788617,524.2,4.261788617,,,,,,,,,,,,,,,,,,,"Joe Mack","sa3017374",691788
"Logan O'Hoppe","LAA",122,491,437,107,68,15,1,23,61,64,42,7,120,9,2,1,1,2,2,0.244851,0.0855397,0.244399,0.35,0.322449,0.441648,0.32734,0.764097,0.196796,2.73067,0.283784,,-1.29396,64.2181,6.78183,112.276,-1.29396,-5.6,5.603039979934692,3.4204297065734863,2.62235,999,,,,,,,578.8,4.744262295,578.8,4.744262295,,,,,,,,,,,,,,,,,,,"Logan O'Hoppe","24729",681351
"Dansby Swanson","CHC",129,536,482,113,76,22,1,14,65,57,48,7,131,3,3,0,1,9,2,0.23444,0.0895522,0.244403,0.366412,0.30597,0.371369,0.293586,0.677339,0.136929,4.49194,0.291176,,0.0428965,55.5421,-7.15814,89.8159,0.0428965,8.1,-6.484619364142418,14.008289813995361,2.62047,999,,,,,,,516.4,4.003100775,516.4,4.003100775,,,,,,,,,,,,,,,,,,,"Dansby Swanson","18314",621020
"Colt Keith","DET",134,610,552,146,91,33,3,19,82,85,51,10,128,3,4,0,2,2,1,0.264493,0.0836066,0.209836,0.398438,0.327869,0.438406,0.326266,0.766275,0.173913,3.60207,0.310513,,-1.07048,79.2548,7.89818,114.484,-1.07048,-6.3,9.038663625717163,-4.058671474456787,2.61444,999,,,,,,,720,5.373134328,720,5.373134328,,,,,,,,,,,,,,,,,,,"Colt Keith","27899",690993
"Nick Gonzales","PIT",120,518,467,123,76,31,4,12,68,65,37,6,111,9,4,1,1,4,4,0.263383,0.0714286,0.214286,0.333333,0.326886,0.423983,0.322304,0.750869,0.1606,4.53645,0.318966,,-1.73555,65.6499,5.05531,104.013,-1.73555,5.1,0.7501001358032227,7.003292083740234,2.58229,999,,,,,,,581.7,4.8475,581.7,4.8475,,,,,,,,,,,,,,,,,,,"Nick Gonzales","27490",693304
"Leody Taveras","TEX",140,522,472,120,81,23,3,13,65,58,43,5,106,1,4,2,0,18,5,0.254237,0.0823755,0.203065,0.40566,0.315385,0.398305,0.307947,0.71369,0.144068,5.87226,0.29972,,0.627877,60.1247,-0.937809,100.424,0.627877,4.8,0.8812499046325684,6.717989563941956,2.58198,999,,,,,,,558.2,3.987142857,558.2,3.987142857,,,,,,,,,,,,,,,,,,,"Leody Taveras","18900",665750
"Bo Bichette","TOR",127,548,511,141,97,28,1,15,67,67,32,14,102,3,2,0,0,8,2,0.27593,0.0583942,0.186131,0.313726,0.321168,0.422701,0.313763,0.743868,0.146771,4.20205,0.318182,,-0.141319,65.6847,1.58074,105.846,-0.141319,-2.9,3.5242666453123093,3.140564441680908,2.57499,999,,,,,,,621.1,4.890551181,621.1,4.890551181,,,,,,,,,,,,,,,,,,,"Bo Bichette","19612",666182
"Trea Turner","PHI",118,523,485,132,91,24,1,16,73,60,32,9,103,4,2,0,1,14,2,0.272165,0.0611855,0.196941,0.31068,0.321224,0.424742,0.318009,0.745966,0.152577,5.32896,0.315217,,1.05868,64.4757,3.29613,103.119,1.05868,-1.4,3.009433150291443,4.364991307258606,2.56034,999,,,,,,,608.9,5.160169491,608.9,5.160169491,,,,,,,,,,,,,,,,,,,"Trea Turner","16252",607208
"Trey Sweeney","DET",122,540,487,112,72,22,3,15,69,60,46,7,139,5,2,0,1,12,3,0.229979,0.0851852,0.257407,0.330935,0.301852,0.379877,0.294694,0.681729,0.149897,5.70919,0.289552,,0.26946,56.438,-6.73016,92.2753,0.26946,5.1,-4.503450304269791,11.052381038665771,2.53548,999,,,,,,,529.5,4.340163934,529.5,4.340163934,,,,,,,,,,,,,,,,,,,"Trey Sweeney","29575",700242
"Davis Schneider","TOR",122,464,399,90,49,22,2,17,56,57,55,4,128,6,4,0,0,6,1,0.225564,0.118534,0.275862,0.429688,0.325431,0.418546,0.322373,0.743977,0.192982,4.55709,0.282946,,-0.0416032,58.8318,4.55396,111.903,-0.0416032,7.9,6.277626916766167,2.7853617668151855,2.53347,999,,,,,,,531.6,4.357377049,531.6,4.357377049,,,,,,,,,,,,,,,,,,,"Davis Schneider","23565",676914
"Colby Thomas","ATH",130,573,527,129,70,34,3,22,67,84,30,8,150,12,3,1,0,9,3,0.244782,0.052356,0.26178,0.2,0.298951,0.44592,0.315665,0.744871,0.201139,5.09011,0.298883,,-0.235831,69.5586,2.53021,109.806,-0.235831,5.4,6.193529263138771,-0.9161376953125,2.51777,999,,,,,,,652.6,5.02,652.6,5.02,,,,,,,,,,,,,,,,,,,"Colby Thomas","sa3020713",687515
"Kyle Manzardo","CLE",133,519,447,113,63,29,1,20,71,71,59,10,104,6,7,0,2,1,1,0.252796,0.11368,0.200385,0.567308,0.342967,0.456376,0.339091,0.799343,0.203579,2.66085,0.281818,,-1.13631,72.7889,12.0772,123.558,-1.13631,3.6,12.853269815444946,-5.9348320960998535,2.50134,999,,,,,,,657.7,4.945112781,657.7,4.945112781,,,,,,,,,,,,,,,,,,,"Kyle Manzardo","29794",700932
"Nolan Gorman","STL",141,539,485,115,65,21,0,29,72,80,50,4,167,2,2,0,1,5,1,0.237113,0.0927644,0.309833,0.299401,0.309833,0.459794,0.329409,0.769627,0.22268,3.29789,0.295533,,-0.29685,71.3934,8.34222,112.849,-0.29685,-3.7,7.984883397817612,-1.7195473909378052,2.50083,999,,,,,,,655.2,4.64680851,655.2,4.64680851,,,,,,,,,,,,,,,,,,,"Nolan Gorman","22263",669357
"Matt Shaw","CHC",124,541,480,121,82,18,3,18,69,72,47,7,105,9,5,0,0,16,7,0.252083,0.0868762,0.194085,0.447619,0.327172,0.414583,0.319457,0.741755,0.1625,5.44874,0.28453,,-0.668952,67.325,4.03985,107.229,-0.668952,0.1,4.00740510225296,2.0878013148903847,2.49013,999,,,,,,,614.9,4.958870967,614.9,4.958870967,,,,,,,,,,,,,,,,,,,"Matt Shaw","sa3022615",807713
"Maikel Garcia","KCR",134,568,513,134,95,28,4,7,76,56,45,10,94,1,6,3,0,26,4,0.261209,0.0792254,0.165493,0.478723,0.318584,0.37232,0.296277,0.690904,0.111111,6.72254,0.303828,,2.54607,60.088,-6.35551,87.7292,2.54607,8.5,-5.428828477859497,10.587007761001587,2.48825,999,,,,,,,583.4,4.353731343,583.4,4.353731343,,,,,,,,,,,,,,,,,,,"Maikel Garcia","22715",672580
"Luis Robert Jr.","CHW",119,495,455,113,68,25,0,20,62,65,31,8,133,7,2,0,3,16,4,0.248352,0.0626263,0.268687,0.233083,0.30505,0.435165,0.314581,0.740215,0.186813,4.68107,0.305921,,0.806517,59.658,1.75385,104.562,0.806517,2.2,3.39053213596344,4.018783092498779,2.46941,999,,,,,,,571.5,4.802521008,571.5,4.802521008,,,,,,,,,,,,,,,,,,,"Luis Robert Jr.","20043",673357
"Addison Barger","TOR",121,492,442,109,66,26,1,16,60,65,43,6,110,5,2,0,1,4,2,0.246606,0.0873984,0.223577,0.390909,0.319106,0.418552,0.317471,0.737658,0.171946,3.48626,0.292453,,-0.862394,60.4408,2.88761,108.454,-0.862394,1.6,3.8970144987106323,3.4077601432800293,2.44829,999,,,,,,,545.9,4.511570247,545.9,4.511570247,,,,,,,,,,,,,,,,,,,"Addison Barger","24598",680718
"Eguy Rosario","SDP",121,488,439,105,61,25,2,17,60,64,40,9,120,5,3,1,1,11,5,0.23918,0.0819672,0.245902,0.333333,0.308008,0.421412,0.309901,0.729421,0.182232,4.99382,0.288525,,-0.590597,56.9761,-0.109174,101.928,-0.590597,5,0.5345274806022644,6.793062925338745,2.43513,999,,,,,,,534.6,4.418181818,534.6,4.418181818,,,,,,,,,,,,,,,,,,,"Eguy Rosario","19964",666703
"Bryson Stott","PHI",134,532,478,123,88,22,2,11,63,56,45,8,91,3,6,0,1,20,3,0.257322,0.0845865,0.171053,0.494505,0.321429,0.380753,0.302619,0.702182,0.123431,5.5595,0.293194,,1.77475,58.9952,-3.23715,92.7603,1.77475,6.7,-2.830925941467285,8.654732346534729,2.43115,999,,,,,,,563,4.201492537,563,4.201492537,,,,,,,,,,,,,,,,,,,"Bryson Stott","26294",681082
"Matt Chapman","SFG",124,515,453,104,61,24,2,17,64,54,53,7,138,6,3,0,1,6,1,0.229581,0.102913,0.267961,0.384058,0.316505,0.403974,0.310897,0.720478,0.174393,4.65417,0.289037,,-0.0968501,60.5411,0.29739,100.888,-0.0968501,4,0.4501671567559242,5.892269253730774,2.42625,999,,,,,,,555.8,4.482258064,555.8,4.482258064,,,,,,,,,,,,,,,,,,,"Matt Chapman","16505",656305
"Jimmy Crooks","STL",103,428,382,95,65,19,2,9,46,50,35,8,97,7,3,1,1,1,0,0.248691,0.0817757,0.226636,0.360825,0.320843,0.379581,0.301718,0.700424,0.13089,3.26288,0.308244,,-0.58135,47.152,-2.91465,94.2113,-0.58135,4.9,-3.5440329909324646,12.76302194595337,2.42412,999,,,,,,,429,4.165048543,429,4.165048543,,,,,,,,,,,,,,,,,,,"Jimmy Crooks","sa3019841",699625
"Royce Lewis","MIN",99,412,373,94,56,20,1,17,57,62,34,7,95,2,3,0,1,5,2,0.252011,0.0825243,0.230583,0.357895,0.315534,0.447721,0.323321,0.763255,0.19571,4.11311,0.291667,,-0.480869,52.5528,4.35784,111.897,-0.480869,3,5.127585053443909,4.513815402984619,2.41418,999,,,,,,,488.8,4.937373737,488.8,4.937373737,,,,,,,,,,,,,,,,,,,"Royce Lewis","20437",668904
"Shay Whitcomb","HOU",118,506,461,110,70,20,1,19,65,72,36,10,139,6,3,0,1,12,4,0.238612,0.0711462,0.274704,0.258993,0.300395,0.409978,0.301572,0.710374,0.171367,4.84318,0.297386,,-0.0250527,55.6856,-3.50528,97.4678,-0.0250527,6.1,-1.4911232143640518,7.959200382232666,2.41007,999,,,,,,,534.9,4.533050847,534.9,4.533050847,,,,,,,,,,,,,,,,,,,"Shay Whitcomb","27789",694376
"Thayron Liranzo","DET",110,477,420,93,53,22,1,17,60,52,55,14,130,2,0,0,1,1,0,0.221429,0.115304,0.272537,0.423077,0.314465,0.4,0.303362,0.714465,0.178571,2.84825,0.278388,,-0.557673,53.1813,-2.61726,98.3723,-0.557673,0.1,-1.4460305571556091,8.86322746425867,2.40826,999,,,,,,,503,4.572727272,503,4.572727272,,,,,,,,,,,,,,,,,,,"Thayron Liranzo","sa3015790",699073
"Edouard Julien","MIN",132,532,451,106,70,21,1,14,65,57,75,7,160,4,2,0,1,9,1,0.235033,0.140977,0.300752,0.46875,0.347744,0.379157,0.32017,0.726902,0.144124,4.31887,0.329749,,0.27427,66.5103,4.27797,109.681,0.27427,-2.6,6.16710764169693,-0.6452673673629761,2.40186,999,,,,,,,592.1,4.48560606,592.1,4.48560606,,,,,,,,,,,,,,,,,,,"Edouard Julien","27534",666397
"Samuel Basallo","BAL",135,568,521,133,88,25,2,18,70,72,42,11,121,2,2,1,1,5,3,0.255278,0.0739437,0.213028,0.347107,0.312169,0.414587,0.309043,0.726757,0.159309,3.76106,0.299479,,-1.17,65.9242,-0.519327,103.802,-1.17,-7.6,1.3010584115982056,2.835038661956787,2.38269,999,,,,,,,610,4.518518518,610,4.518518518,,,,,,,,,,,,,,,,,,,"Samuel Basallo","sa3015716",694212
"Travis Bazzana","CLE",120,541,479,107,69,24,0,14,73,66,52,0,157,10,0,0,0,9,2,0.223382,0.0961183,0.290203,0.33121,0.312384,0.361169,0.300695,0.673554,0.137787,4.3756,0.301948,,-0.0439201,59.1555,-4.12962,96.549,-0.0439201,5.1,-2.1801312789320946,7.087801218032837,2.36942,999,,,,,,,518.9,4.324166666,518.9,4.324166666,,,,,,,,,,,,,,,,,,,"Travis Bazzana","sa3025129",683953
"Ceddanne Rafaela","BOS",139,563,527,139,89,28,5,17,78,79,22,10,127,8,4,2,1,17,7,0.263757,0.0390764,0.225577,0.173228,0.301248,0.432638,0.309294,0.733885,0.16888,6.67435,0.315245,,-0.295319,65.4574,-0.401228,95.5586,-0.295319,5.2,-3.156451940536499,7.268635988235474,2.363,999,,,,,,,623.6,4.486330935,623.6,4.486330935,,,,,,,,,,,,,,,,,,,"Ceddanne Rafaela","24262",678882
"Byron Buxton","MIN",88,348,314,75,38,19,2,16,51,46,25,2,100,7,2,0,1,5,1,0.238853,0.0718391,0.287356,0.25,0.307471,0.464968,0.330071,0.772439,0.226115,5.68123,0.295,,0.0583089,46.2798,5.57145,116.645,0.0583089,3.3,6.686101719737053,4.578659534454346,2.3615,999,,,,,,,425.6,4.836363636,425.6,4.836363636,,,,,,,,,,,,,,,,,,,"Byron Buxton","14161",621439
"Ketel Marte","ARI",125,529,465,119,73,25,2,19,69,68,55,11,98,4,5,0,4,4,1,0.255914,0.10397,0.185255,0.561224,0.336484,0.44086,0.330214,0.777344,0.184946,3.82104,0.283286,,-0.55999,70.4118,8.53041,110.289,-0.55999,-2.7,5.948424279689789,-0.7562904357910156,2.3556,999,,,,,,,645.7,5.1656,645.7,5.1656,,,,,,,,,,,,,,,,,,,"Ketel Marte","13613",606466
"Bryce Harper","PHI",118,513,441,117,67,30,0,20,67,69,64,13,116,3,4,1,8,6,2,0.265306,0.124756,0.226121,0.551724,0.359375,0.469388,0.350714,0.828763,0.204082,3.14432,0.313916,,-0.564996,76.7465,16.7368,125.132,-0.564996,0.2,14.85211169719696,-9.224603459239006,2.34553,999,,,,,,,696,5.898305084,696,5.898305084,,,,,,,,,,,,,,,,,,,"Bryce Harper","11579",547180
"Brice Turang","MIL",143,566,509,129,94,23,3,9,67,54,49,9,98,1,3,4,1,31,4,0.253438,0.0865724,0.173145,0.5,0.318505,0.363458,0.29518,0.681963,0.11002,6.35263,0.296296,,3.5145,59.3769,-6.83269,87.971,3.5145,6.4,-4.627029657363892,8.479659080505371,2.34451,999,,,,,,,579.5,4.052447552,579.5,4.052447552,,,,,,,,,,,,,,,,,,,"Brice Turang","22186",668930
"Tyler Fitzgerald","SFG",121,494,450,108,65,24,2,17,69,66,33,3,144,8,2,1,0,14,3,0.24,0.0668016,0.291498,0.229167,0.302231,0.415556,0.309952,0.717787,0.175556,6.10112,0.312715,,0.772061,57.697,-0.0902074,100.253,0.772061,-0.3,0.9213017970323563,5.145326316356659,2.32554,999,,,,,,,536.8,4.436363636,536.8,4.436363636,,,,,,,,,,,,,,,,,,,"Tyler Fitzgerald","26208",666149
"Sean Murphy","ATL",96,378,330,75,44,16,1,14,40,47,37,10,93,9,2,0,1,0,0,0.227273,0.0978836,0.246032,0.397849,0.320106,0.409091,0.310432,0.729197,0.181818,1.92602,0.271111,,-0.631394,44.2948,0.0770831,97.416,-0.631394,4.7,-1.7994223833084106,11.644444465637207,2.31681,999,,,,,,,411.7,4.288541666,411.7,4.288541666,,,,,,,,,,,,,,,,,,,"Sean Murphy","19352",669221
"Shea Langeliers","ATH",126,489,443,103,58,19,2,24,57,71,39,11,129,4,3,0,2,3,1,0.232506,0.0797546,0.263804,0.302326,0.298569,0.446953,0.312805,0.745521,0.214447,3.65338,0.269625,,-0.515324,58.2356,1.03336,107.794,-0.515324,-6.7,3.8455888628959656,2.283686637878418,2.31656,999,,,,,,,557.8,4.426984126,557.8,4.426984126,,,,,,,,,,,,,,,,,,,"Shea Langeliers","25816",669127
"Ian Happ","CHC",139,580,503,122,73,29,2,18,71,69,68,9,141,5,4,0,2,8,2,0.242545,0.117241,0.243103,0.482269,0.336207,0.415507,0.324127,0.751714,0.172962,4.50248,0.298851,,-0.291275,74.3583,6.511,110.372,-0.291275,2.6,6.902112364768982,-3.7932982444763184,2.31584,999,,,,,,,673.5,4.845323741,673.5,4.845323741,,,,,,,,,,,,,,,,,,,"Ian Happ","17919",664023
"Brenton Doyle","COL",129,512,468,118,77,20,3,18,67,67,34,11,140,3,4,3,1,18,4,0.252137,0.0664062,0.273438,0.242857,0.304519,0.423077,0.306534,0.727596,0.17094,6.17536,0.318471,,1.16705,58.3907,-1.50207,82.8799,1.16705,12.7,-9.314760446548462,14.581246137619019,2.30481,999,,,,,,,571.1,4.427131782,571.1,4.427131782,,,,,,,,,,,,,,,,,,,"Brenton Doyle","25479",686668
"Austin Wells","NYY",107,440,386,89,52,20,1,16,47,58,44,9,103,6,4,0,0,3,1,0.23057,0.1,0.234091,0.427184,0.315909,0.411917,0.310353,0.727826,0.181347,3.10671,0.269373,,-0.539002,51.5321,0.0617237,102.093,-0.539002,-1,0.5148500204086304,7.083479881286621,2.29958,999,,,,,,,479.4,4.480373831,479.4,4.480373831,,,,,,,,,,,,,,,,,,,"Austin Wells","27562",669224
"Wilyer Abreu","BOS",126,481,423,104,61,25,1,17,65,63,52,6,124,3,3,0,0,8,3,0.245863,0.108108,0.257796,0.419355,0.330561,0.43026,0.327241,0.760821,0.184397,4.2794,0.305263,,-0.483186,62.8717,6.60526,108.183,-0.483186,7.5,4.020448327064514,2.197971820831299,2.29822,999,,,,,,,569.2,4.517460317,569.2,4.517460317,,,,,,,,,,,,,,,,,,,"Wilyer Abreu","23772",677800
"Jeremy Peña","HOU",142,591,543,137,97,24,1,15,71,63,33,10,109,9,4,2,1,12,4,0.252302,0.0558376,0.184433,0.302752,0.303905,0.383057,0.294125,0.686962,0.130755,4.652,0.288416,,-0.238148,61.4976,-7.63641,92.2295,-0.238148,1.5,-5.492791533470154,8.01455020904541,2.29515,999,,,,,,,578.1,4.07112676,578.1,4.07112676,,,,,,,,,,,,,,,,,,,"Jeremy Pena","21636",665161
"Agustin Ramirez","MIA",120,517,465,117,73,24,1,19,68,66,44,13,100,5,3,0,1,10,2,0.251613,0.0851064,0.193424,0.44,0.321083,0.430108,0.317397,0.751191,0.178495,4.66516,0.280802,,0.329713,63.4812,3.00351,100.675,0.329713,-5.3,0.7467276751995087,4.198089599609375,2.28878,999,,,,,,,604.5,5.0375,604.5,5.0375,,,,,,,,,,,,,,,,,,,"Agustin Ramirez","sa3009276",682663
