Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Danny Jansen","TBR",91,308,269,59,33,14,0,12,37,36,32,4,62,5,2,0,0,0,0,0.219331,0.103896,0.201299,0.516129,0.311688,0.405204,0.309706,0.716893,0.185874,1.49571,0.238579,,-0.5209,35.912,-0.117245,105.694,-0.5209,-0.5,1.48590886592865,5.158436298370361,1.7466,999,,,,,,,325.8,3.58021978,325.8,3.58021978,,,,,,,,,,,,,,,,,,,"Danny Jansen","16535",643376
"Jake Cronenworth","SDP",136,571,503,120,76,26,4,14,66,63,52,9,106,11,4,1,1,4,1,0.238569,0.0910683,0.185639,0.490566,0.321053,0.389662,0.307013,0.710715,0.151093,4.32694,0.273902,,-0.631021,65.3396,-1.45484,99.9845,-0.631021,-3.6,-0.6416335329413414,-1.501969337463379,1.74243,999,,,,,,,592.6,4.357352941,592.6,4.357352941,,,,,,,,,,,,,,,,,,,"Jake Cronenworth","18036",630105
"Moises Ballesteros","CHC",134,556,507,123,85,22,1,15,54,65,41,7,112,3,5,0,1,2,1,0.242604,0.073741,0.201439,0.366071,0.30036,0.378698,0.292292,0.679058,0.136095,2.58131,0.280519,,-0.967882,57.0353,-8.00449,88.9447,-0.967882,-3.6,-8.318217515945435,6.614579677581787,1.73628,999,,,,,,,525.3,3.920149253,525.3,3.920149253,,,,,,,,,,,,,,,,,,,"Moises Ballesteros","sa3015713",694208
"David Hamilton","BOS",108,432,392,91,61,16,4,10,56,45,36,2,105,2,1,1,0,33,7,0.232143,0.0833333,0.243056,0.342857,0.299304,0.369898,0.292732,0.669202,0.137755,7.7789,0.291367,,2.99939,44.4682,-6.06631,83.9088,2.99939,2.6,-4.95444655418396,7.361904621124268,1.73593,999,,,,,,,437.9,4.054629629,437.9,4.054629629,,,,,,,,,,,,,,,,,,,"David Hamilton","27531",666152
"Nacho Alvarez Jr.","ATL",129,561,496,124,96,19,1,8,62,60,52,18,111,11,2,0,1,13,3,0.25,0.0926916,0.197861,0.468468,0.333333,0.340726,0.290641,0.674059,0.0907258,4.56342,0.306069,,0.272149,56.8027,-8.82196,84.095,0.272149,2.3,-10.39771157503128,8.483862161636353,1.73176,999,,,,,,,539.7,4.18372093,539.7,4.18372093,,,,,,,,,,,,,,,,,,,"Nacho Alvarez Jr.","31765",805373
"Johnathan Rodriguez","CLE",129,533,480,122,79,22,1,20,64,73,47,14,155,4,2,0,1,4,1,0.254167,0.0881801,0.290807,0.303226,0.324578,0.429167,0.3188,0.753745,0.175,3.40267,0.332248,,-0.520527,66.0476,3.69828,109.284,-0.520527,-0.3,5.141684055328369,-6.175220310688019,1.72828,999,,,,,,,618.5,4.794573643,618.5,4.794573643,,,,,,,,,,,,,,,,,,,"Johnathan Rodriguez","22530",671286
"Salvador Perez","KCR",129,530,487,123,81,21,1,20,48,72,28,11,121,10,5,0,5,0,0,0.252567,0.0528302,0.228302,0.231405,0.303774,0.422998,0.306862,0.726772,0.170431,1.35373,0.293447,,-0.852382,60.5833,-1.41512,95.1748,-0.852382,-7,-3.778539538383484,2.736919403076172,1.71712,999,,,,,,,570.4,4.421705426,570.4,4.421705426,,,,,,,,,,,,,,,,,,,"Salvador Perez","7304",521692
"Endy Rodríguez","PIT",109,461,419,102,64,25,3,10,60,53,35,7,92,4,3,0,0,1,1,0.243437,0.0759219,0.199566,0.380435,0.305857,0.389021,0.29787,0.694878,0.145585,3.83292,0.2875,,-0.962679,49.3597,-4.56722,87.5666,-0.962679,0.6,-7.816799223423004,9.069283127784729,1.71485,999,,,,,,,451.9,4.145871559,451.9,4.145871559,,,,,,,,,,,,,,,,,,,"Endy Rodriguez","25332",682848
"Luis Urías",,114,444,386,88,59,16,1,12,50,48,43,8,104,12,3,0,0,3,1,0.227979,0.0968468,0.234234,0.413462,0.322072,0.367876,0.300549,0.689948,0.139896,3.42118,0.278388,,-0.641603,48.4967,-3.44152,101.582,-0.641603,0,0.1621774435043335,1.631393313407898,1.71385,999,,,,,,,439.6,3.85614035,439.6,3.85614035,,,,,,,,,,,,,,,,,,,"Luis Urias","16622",649966
"Payton Eeles","MIN",116,480,412,103,73,20,6,4,74,57,43,8,85,20,5,0,1,23,7,0.25,0.0895833,0.177083,0.505882,0.345833,0.356796,0.308718,0.702629,0.106796,7.83964,0.301829,,0.754725,55.5852,-0.564276,101.625,0.754725,-2.9,1.6474712491035461,-1.1363316774368286,1.70534,999,,,,,,,507.7,4.376724137,507.7,4.376724137,,,,,,,,,,,,,,,,,,,"Payton Eeles","sa3023622",823356
"José Tena","WSN",138,584,541,139,95,27,3,14,65,67,33,8,151,4,3,3,0,12,6,0.256932,0.0565068,0.258562,0.218543,0.302926,0.395564,0.298789,0.69849,0.138632,4.73814,0.329815,,-1.0087,62.9613,-5.35394,91.1356,-1.0087,-2.2,-7.199196219444275,4.237389802932739,1.70263,999,,,,,,,581.4,4.213043478,581.4,4.213043478,,,,,,,,,,,,,,,,,,,"Jose Tena","23691",677588
"Nolan Jones","COL",113,458,397,104,65,23,2,14,59,60,54,7,131,4,2,1,3,7,3,0.261965,0.117904,0.286026,0.412214,0.354486,0.435768,0.340684,0.790254,0.173804,4.3908,0.354331,,-0.73054,64.8208,11.2449,105.865,-0.73054,3.7,2.481664717197418,-1.3485009670257568,1.69221,999,,,,,,,574,5.079646017,574,5.079646017,,,,,,,,,,,,,,,,,,,"Nolan Jones","20529",666134
"Eddys Leonard","DET",115,495,452,108,69,22,3,14,58,56,29,9,123,12,2,0,0,5,3,0.238938,0.0585859,0.248485,0.235772,0.30101,0.393805,0.296965,0.694815,0.154867,4.59443,0.29653,,-1.01215,52.6396,-5.26451,93.8728,-1.01215,-1.1,-4.482515096664429,4.356349349021912,1.69116,999,,,,,,,489.4,4.255652173,489.4,4.255652173,,,,,,,,,,,,,,,,,,,"Eddys Leonard","sa3005554",678760
"Logan Driscoll","TBR",85,342,311,74,50,17,1,6,37,39,22,4,84,6,3,0,0,1,1,0.237942,0.0643275,0.245614,0.261905,0.298246,0.356913,0.284095,0.655159,0.118971,3.13512,0.303571,,-0.789046,32.8266,-7.17988,87.6792,-0.789046,4.3,-5.610401034355164,10.58306884765625,1.69101,999,,,,,,,297.9,3.504705882,297.9,3.504705882,,,,,,,,,,,,,,,,,,,"Logan Driscoll","25475",686482
"Spencer Jones","NYY",119,536,492,114,66,27,5,16,65,68,39,5,204,3,2,0,1,17,7,0.231707,0.0727612,0.380597,0.191176,0.291045,0.404472,0.2983,0.695516,0.172764,6.57041,0.357664,,-0.247964,57.5756,-5.12469,93.6147,-0.247964,0.7,-4.164065301418304,2.6694297194480896,1.69099,999,,,,,,,542.3,4.557142857,542.3,4.557142857,,,,,,,,,,,,,,,,,,,"Spencer Jones","sa3019969",682987
"Christian Walker","HOU",119,496,434,98,56,20,1,21,59,69,49,10,121,7,6,0,2,3,1,0.225806,0.0987903,0.243952,0.404959,0.310484,0.421659,0.310728,0.732143,0.195853,3.25672,0.258389,,-0.610034,58.2403,0.219225,103.908,-0.610034,7.2,1.6080996990203857,-1.9122867584228516,1.67622,999,,,,,,,546.8,4.594957983,546.8,4.594957983,,,,,,,,,,,,,,,,,,,"Christian Walker","13419",572233
"Andrew Navigato","DET",115,467,421,98,60,21,3,14,59,61,35,7,113,8,3,0,0,10,7,0.232779,0.0749465,0.24197,0.309735,0.301927,0.396675,0.299495,0.698602,0.163895,5.24666,0.282828,,-1.59272,50.6128,-4.01599,95.652,-1.59272,-0.6,-3.916046619415283,4.547707438468933,1.67303,999,,,,,,,465.8,4.050434782,465.8,4.050434782,,,,,,,,,,,,,,,,,,,"Andrew Navigato","sa3010703",685382
"Jeff McNeil","NYM",121,462,417,108,76,23,1,8,52,44,31,5,60,10,3,1,1,4,0,0.258993,0.0670996,0.12987,0.516667,0.32321,0.376499,0.304755,0.699709,0.117506,4.02472,0.284091,,-0.0839513,52.0271,-2.01682,98.3014,-0.0839513,0.1,-1.0223743915557861,1.7975308671593666,1.66899,999,,,,,,,466,3.851239669,466,3.851239669,,,,,,,,,,,,,,,,,,,"Jeff McNeil","15362",643446
"Alejo Lopez","ATH",108,439,394,101,77,19,1,4,49,38,36,11,66,7,2,0,0,9,3,0.256345,0.0820046,0.150342,0.545455,0.328018,0.340102,0.289215,0.66812,0.0837563,4.42275,0.297546,,-0.275293,43.9462,-7.40719,91.2009,-0.275293,4.6,-4.6951693296432495,6.213021636009216,1.66816,999,,,,,,,407.7,3.775,407.7,3.775,,,,,,,,,,,,,,,,,,,"Alejo Lopez","21127",664670
"Jared Triolo","PIT",113,450,401,99,71,19,2,7,49,46,42,5,109,4,3,0,0,9,2,0.246883,0.0933333,0.242222,0.385321,0.322222,0.356608,0.297397,0.678831,0.109726,4.90979,0.319444,,0.106036,48.0106,-4.62952,87.2483,0.106036,6.1,-6.755813404917717,7.7534390687942505,1.6507,999,,,,,,,435.2,3.851327433,435.2,3.851327433,,,,,,,,,,,,,,,,,,,"Jared Triolo","25807",669707
"Chas McCormick","HOU",109,352,314,75,51,12,1,11,43,45,26,4,97,6,5,1,0,9,3,0.238853,0.0738636,0.275568,0.268041,0.304843,0.388535,0.298669,0.693378,0.149682,5.09735,0.303318,,-0.0385206,37.9155,-3.26083,95.426,-0.0385206,10,-1.880770556628704,6.119929552078247,1.64968,999,,,,,,,354.6,3.253211009,354.6,3.253211009,,,,,,,,,,,,,,,,,,,"Chas McCormick","19599",676801
"Jacob Wilson","ATH",82,336,309,87,58,22,1,6,48,37,18,8,29,5,2,2,0,1,1,0.281553,0.0535714,0.0863095,0.62069,0.329341,0.417476,0.316309,0.746817,0.135922,3.36939,0.293478,,-0.781153,40.9625,1.65786,110.259,-0.781153,-2.1,3.1631223559379578,1.6037037372589111,1.64909,999,,,,,,,372.2,4.53902439,372.2,4.53902439,,,,,,,,,,,,,,,,,,,"Jacob Wilson","33266",805779
"Ricardo Olivar","MIN",101,437,388,95,60,22,3,10,55,52,41,7,110,7,1,0,1,3,1,0.244845,0.0938215,0.251716,0.372727,0.327231,0.39433,0.312182,0.721561,0.149485,4.66731,0.315985,,-0.602141,51.8238,0.704338,104.062,-0.602141,-8.2,1.4286943078041077,-0.17163372039794922,1.63434,999,,,,,,,465.8,4.611881188,465.8,4.611881188,,,,,,,,,,,,,,,,,,,"Ricardo Olivar","sa3015234",691627
"Spencer Steer","CIN",149,632,554,139,82,33,3,21,74,85,65,9,129,10,3,0,1,15,3,0.250903,0.102848,0.204114,0.503876,0.338608,0.435018,0.332748,0.773626,0.184116,5.01341,0.289926,,0.616902,85.4102,11.48,107.154,0.616902,-4.3,6.0235719084739685,-11.266490459442139,1.63213,999,,,,,,,779.7,5.232885906,779.7,5.232885906,,,,,,,,,,,,,,,,,,,"Spencer Steer","26323",668715
"Thomas Saggese","STL",140,593,546,135,90,25,4,16,73,76,30,16,147,11,5,1,0,7,3,0.247253,0.0505902,0.247892,0.204082,0.297297,0.395604,0.290692,0.692902,0.148352,4.99195,0.306701,,-0.722648,60.0671,-9.30093,86.7899,-0.722648,-0.5,-10.090126156806946,6.036596298217773,1.62084,999,,,,,,,583.6,4.168571428,583.6,4.168571428,,,,,,,,,,,,,,,,,,,"Thomas Saggese","27883",695336
"Jack Suwinski","PIT",140,516,446,103,57,22,2,22,62,69,59,3,148,5,5,1,3,11,2,0.230942,0.114341,0.286822,0.398649,0.324272,0.43722,0.328748,0.761492,0.206278,4.92624,0.288256,,0.458681,68.0724,7.71174,108.35,0.458681,-9,5.61068657040596,-7.104056477546692,1.62042,999,,,,,,,620.1,4.429285714,620.1,4.429285714,,,,,,,,,,,,,,,,,,,"Jack Suwinski","22244",669261
"Max Muncy","ATH",99,421,377,89,57,21,1,10,47,52,28,8,128,10,2,4,0,5,2,0.236074,0.0665083,0.304038,0.21875,0.304556,0.376658,0.292595,0.681214,0.140584,4.29349,0.327801,,-0.496654,43.2895,-5.95823,93.5783,-0.496654,0.6,-3.590055227279663,5.240652680397034,1.6199,999,,,,,,,399.9,4.039393939,399.9,4.039393939,,,,,,,,,,,,,,,,,,,"Max Muncy","sa3017290",691777
"Max Muncy","LAD",99,411,341,70,37,15,1,17,55,53,60,4,112,6,4,0,2,1,0,0.205279,0.145985,0.272506,0.535714,0.3309,0.404692,0.321341,0.735592,0.199413,3.22529,0.24537,,-0.58135,51.7703,3.69232,107.649,-0.58135,-2.7,3.1781681180000305,-1.1898589134216309,1.61888,999,,,,,,,459.9,4.645454545,459.9,4.645454545,,,,,,,,,,,,,,,,,,,"Max Muncy","13301",571970
"Gage Workman","CHC",122,519,474,107,67,23,4,13,67,63,40,7,179,3,2,0,1,15,7,0.225738,0.0770713,0.344894,0.223464,0.289017,0.373418,0.284831,0.662435,0.147679,6.39889,0.330986,,-0.647964,50.1231,-10.5886,83.9227,-0.647964,7.1,-10.625900089740753,9.006966352462769,1.61777,999,,,,,,,474.8,3.891803278,474.8,3.891803278,,,,,,,,,,,,,,,,,,,"Gage Workman","sa3014441",669398
"Jonny DeLuca","TBR",108,418,379,90,55,19,3,13,48,49,31,5,83,6,1,1,1,12,3,0.237467,0.0741627,0.198565,0.373494,0.304556,0.406332,0.305781,0.710889,0.168865,5.93637,0.271127,,0.49834,47.4172,-1.47963,102.933,0.49834,4.4,1.9013506770133972,-0.20758390426635742,1.61403,999,,,,,,,444.8,4.118518518,444.8,4.118518518,,,,,,,,,,,,,,,,,,,"Jonny DeLuca","26365",676356
"Spencer Torkelson","DET",150,649,569,132,72,32,1,27,86,85,67,14,167,7,6,0,1,2,0,0.231986,0.103236,0.257319,0.401198,0.317411,0.434095,0.318299,0.751506,0.202109,3.18715,0.275591,,-0.6418,80.1605,4.24171,108.88,-0.6418,-0.1,5.952229678630829,-12.023133851587772,1.6074,999,,,,,,,748.3,4.988666666,748.3,4.988666666,,,,,,,,,,,,,,,,,,,"Spencer Torkelson","27465",679529
"Luis Rengifo","LAA",111,430,395,102,72,16,3,11,50,48,27,7,70,5,2,1,0,14,5,0.258228,0.0627907,0.162791,0.385714,0.312354,0.397468,0.303918,0.709823,0.139241,5.61752,0.287975,,0.00940303,48.1336,-2.16694,95.8007,0.00940303,1.7,-2.0566727742552757,3.2799530029296875,1.60675,999,,,,,,,451.7,4.069369369,451.7,4.069369369,,,,,,,,,,,,,,,,,,,"Luis Rengifo","19858",650859
"Josh Naylor","ARI",139,574,513,136,84,31,0,21,62,92,49,15,87,6,6,0,6,6,1,0.265107,0.0853659,0.151568,0.563218,0.332753,0.448343,0.328703,0.781096,0.183236,2.99486,0.279805,,-0.183667,75.7033,8.55786,109.271,-0.183667,0.8,6.180196225643158,-9.74526709318161,1.60594,999,,,,,,,709.5,5.104316546,709.5,5.104316546,,,,,,,,,,,,,,,,,,,"Josh Naylor","18839",647304
"Drew Waters","KCR",115,465,415,99,57,26,5,11,67,53,42,7,133,5,3,0,0,15,5,0.238554,0.0903226,0.286022,0.315789,0.313978,0.404819,0.308054,0.718798,0.166265,7.07963,0.321168,,0.209403,53.5996,-0.79518,96.0138,0.209403,0.2,-1.9115028381347656,1.9085537940263748,1.60061,999,,,,,,,502.2,4.366956521,502.2,4.366956521,,,,,,,,,,,,,,,,,,,"Drew Waters","20505",671221
"Jesús Bastidas","HOU",127,524,469,105,69,21,2,13,68,71,36,10,138,16,3,0,1,8,3,0.223881,0.0687023,0.263359,0.26087,0.299618,0.360341,0.284916,0.659959,0.136461,5.31935,0.286604,,-0.491078,50.6417,-10.6548,85.7513,-0.491078,5,-9.034094512462616,6.92533802986145,1.58625,999,,,,,,,476.3,3.7503937,476.3,3.7503937,,,,,,,,,,,,,,,,,,,"Jesus Bastidas","sa916969",665846
"Kyle Schwarber","PHI",136,605,507,110,59,19,1,31,85,84,89,6,179,5,4,0,3,4,1,0.216963,0.147107,0.295868,0.497207,0.33719,0.441815,0.336865,0.779005,0.224852,3.45329,0.262458,,-0.765193,83.7662,12.9944,115.81,-0.765193,0,10.67290735244751,-15.560699462890625,1.57595,999,,,,,,,748,5.5,748,5.5,,,,,,,,,,,,,,,,,,,"Kyle Schwarber","16478",656941
"Otto Lopez","MIA",115,462,425,116,85,22,4,5,57,43,29,11,77,4,2,2,0,14,4,0.272941,0.0627706,0.166667,0.376623,0.323913,0.378824,0.299412,0.702737,0.105882,6.1021,0.321739,,0.335485,50.0402,-4.00364,88.5694,0.335485,4.1,-5.9794909954071045,5.797530770301819,1.57014,999,,,,,,,472.6,4.109565217,472.6,4.109565217,,,,,,,,,,,,,,,,,,,"Otto Lopez","19608",672640
"Jake Rogers","DET",91,308,279,57,34,12,1,10,37,36,23,5,96,3,2,1,0,1,0,0.204301,0.0746753,0.311688,0.239583,0.270358,0.362007,0.270472,0.632365,0.157706,3.77364,0.268571,,-0.234083,26.1859,-9.84332,75.2368,-0.234083,8.2,-8.961051046848297,13.858436107635498,1.56618,999,,,,,,,254.6,2.797802197,254.6,2.797802197,,,,,,,,,,,,,,,,,,,"Jake Rogers","19452",668670
"Ronny Mauricio","NYM",133,582,548,131,85,24,3,19,66,75,28,11,136,4,2,0,1,15,7,0.239051,0.04811,0.233677,0.205882,0.280069,0.39781,0.286095,0.677879,0.158759,5.15952,0.283544,,-0.671642,56.7997,-11.2815,85.742,-0.671642,4.2,-10.594643831253052,6.33844780921936,1.56207,999,,,,,,,555.8,4.178947368,555.8,4.178947368,,,,,,,,,,,,,,,,,,,"Ronny Mauricio","23698",677595
"Tre' Morgan","TBR",110,483,437,118,85,23,1,9,64,59,37,3,63,7,2,0,0,10,5,0.270023,0.0766046,0.130435,0.587302,0.335404,0.389016,0.317304,0.72442,0.118993,4.48999,0.297003,,-1.01948,59.2702,2.76976,111.039,-1.01948,2.8,5.081189274787903,-6.0734570026397705,1.5604,999,,,,,,,517.8,4.707272727,517.8,4.707272727,,,,,,,,,,,,,,,,,,,"Tre' Morgan","sa3022919",691003
"Kerry Carpenter","DET",116,442,400,101,60,19,3,19,52,67,32,8,106,7,3,0,2,2,3,0.2525,0.0723982,0.239819,0.301887,0.316742,0.4575,0.327258,0.774242,0.205,3.58933,0.294964,,-1.53323,57.7801,6.07578,115.181,-1.53323,-0.9,6.144591450691223,-5.772134184837341,1.56019,999,,,,,,,528.8,4.558620689,528.8,4.558620689,,,,,,,,,,,,,,,,,,,"Kerry Carpenter","25961",681481
"Jake Mangum","TBR",96,410,384,103,73,22,4,4,49,46,18,5,80,6,2,0,0,11,5,0.268229,0.0439024,0.195122,0.225,0.309756,0.377604,0.295804,0.68736,0.109375,6.16593,0.327815,,-0.551135,43.2174,-4.74366,95.9154,-0.551135,2.4,-2.467320501804352,3.906466841697693,1.56019,999,,,,,,,395.9,4.123958333,395.9,4.123958333,,,,,,,,,,,,,,,,,,,"Jake Mangum","sa3011255",663968
"Joey Ortiz","MIL",132,521,463,114,72,27,4,11,65,61,46,14,103,5,5,2,0,9,4,0.24622,0.0882917,0.197697,0.446602,0.317919,0.393089,0.300815,0.711008,0.146868,5.36693,0.29096,,-0.6803,57.019,-3.92653,91.7638,-0.6803,-2.2,-5.811610102653503,3.542945146560669,1.55755,999,,,,,,,538.8,4.081818181,538.8,4.081818181,,,,,,,,,,,,,,,,,,,"Joey Ortiz","25493",687401
"Darell Hernaiz","ATH",115,458,419,105,75,20,2,8,53,47,30,11,77,3,3,3,0,8,3,0.250597,0.0655022,0.168122,0.38961,0.303297,0.365155,0.283892,0.668452,0.114558,4.8936,0.287834,,-0.380584,43.8858,-9.69014,87.4562,-0.380584,1.7,-6.954123437404633,6.7485010623931885,1.55557,999,,,,,,,419.4,3.646956521,419.4,3.646956521,,,,,,,,,,,,,,,,,,,"Darell Hernaiz","26224",687231
"Coco Montes","TBR",98,427,384,92,59,20,3,10,50,49,36,11,114,4,3,0,0,5,2,0.239583,0.0843091,0.266979,0.315789,0.309133,0.385417,0.294434,0.69455,0.145833,4.94057,0.311787,,-0.504546,44.5386,-5.41104,94.952,-0.504546,2.2,-2.970872461795807,3.7689300775527954,1.5525,999,,,,,,,424.2,4.328571428,424.2,4.328571428,,,,,,,,,,,,,,,,,,,"Coco Montes","21547",663796
"Jorbit Vivas","NYY",119,532,467,107,75,20,3,9,65,57,45,10,84,16,4,0,0,11,3,0.229122,0.0845865,0.157895,0.535714,0.315789,0.342612,0.287502,0.658402,0.11349,5.6725,0.259259,,-0.00946441,52.5224,-9.70995,86.0192,-0.00946441,3.8,-8.519839435815811,5.7547324895858765,1.546,999,,,,,,,487.4,4.095798319,487.4,4.095798319,,,,,,,,,,,,,,,,,,,"Jorbit Vivas","sa3005511",678391
"C.J. Kayfus","CLE",116,521,457,110,66,27,6,11,65,67,49,8,147,11,4,0,0,3,1,0.2407,0.0940499,0.28215,0.333333,0.326296,0.398249,0.312524,0.724545,0.157549,5.3522,0.326733,,-0.736312,61.9287,0.983134,104.869,-0.736312,5,2.1665343046188354,-4.571575164794922,1.54532,999,,,,,,,557.8,4.808620689,557.8,4.808620689,,,,,,,,,,,,,,,,,,,"C.J. Kayfus","sa3023068",692216
"Brandon Lockridge","SDP",104,399,357,87,64,17,2,4,48,38,34,6,110,4,1,3,0,25,4,0.243697,0.085213,0.275689,0.309091,0.315657,0.336134,0.28541,0.651791,0.092437,6.92877,0.340164,,2.6223,38.7198,-7.95443,85.4436,2.6223,4.5,-4.322941064834595,5.966049432754517,1.54196,999,,,,,,,378.8,3.642307692,378.8,3.642307692,,,,,,,,,,,,,,,,,,,"Brandon Lockridge","21496",663604
"RJ Schreck","TOR",119,513,443,101,62,24,2,13,55,63,57,8,104,11,2,0,1,7,2,0.227991,0.111111,0.202729,0.548077,0.329435,0.379232,0.309479,0.708667,0.151242,4.35905,0.268293,,-0.372888,59.7208,-0.288922,102.833,-0.372888,2.1,1.2898778915405273,-3.5547618865966797,1.53225,999,,,,,,,537.5,4.516806722,537.5,4.516806722,,,,,,,,,,,,,,,,,,,"RJ Schreck","sa3022602",702302
"David Villar","SFG",115,472,422,97,59,23,0,15,60,57,41,8,131,6,3,0,0,2,1,0.229858,0.0868644,0.277542,0.312977,0.305085,0.390995,0.298879,0.69608,0.161137,2.84287,0.293907,,-0.778464,50.9208,-4.29285,92.7996,-0.778464,2.2,-4.842528760433197,3.9342739582061768,1.52952,999,,,,,,,470.9,4.094782608,470.9,4.094782608,,,,,,,,,,,,,,,,,,,"David Villar","24782",681584
"Triston Casas","BOS",113,437,375,93,53,19,1,20,54,62,58,8,113,2,2,0,4,0,0,0.248,0.132723,0.258581,0.513274,0.350114,0.464,0.347422,0.814114,0.216,1.88999,0.29918,,-0.828704,64.2188,13.0994,122.379,-0.828704,-2.1,10.36128568649292,-10.128365993499756,1.52857,999,,,,,,,574.6,5.084955752,574.6,5.084955752,,,,,,,,,,,,,,,,,,,"Triston Casas","22514",671213
"Brett Wisely","SFG",123,465,418,104,71,22,2,9,57,52,37,7,102,3,3,4,0,8,5,0.248804,0.0795699,0.219355,0.362745,0.312364,0.375598,0.296608,0.687963,0.126794,4.68871,0.306452,,-1.24584,49.3157,-5.07906,91.2712,-1.24584,3.7,-6.0995097160339355,5.408553838729858,1.52789,999,,,,,,,445.4,3.621138211,445.4,3.621138211,,,,,,,,,,,,,,,,,,,"Brett Wisely","27735",689172
"Adrian Del Castillo","ARI",117,495,446,106,65,25,2,14,56,65,43,9,119,4,2,0,2,1,1,0.237668,0.0868687,0.240404,0.361345,0.309091,0.396861,0.302177,0.705952,0.159193,3.04018,0.292064,,-1.01793,54.716,-3.18814,91.4175,-1.01793,-4.8,-6.098101258277893,4.293914794921875,1.5161,999,,,,,,,503.2,4.3008547,503.2,4.3008547,,,,,,,,,,,,,,,,,,,"Adrian Del Castillo","29554",680728
"Jorge Mateo","BAL",113,345,318,74,45,18,4,7,46,35,18,6,85,3,3,3,0,21,4,0.232704,0.0521739,0.246377,0.211765,0.277778,0.380503,0.277959,0.658281,0.147799,8.40716,0.292576,,2.10643,31.4105,-8.94689,81.9367,2.10643,6.9,-5.0241193771362305,8.167636752128601,1.51243,999,,,,,,,328.9,2.910619469,328.9,2.910619469,,,,,,,,,,,,,,,,,,,"Jorge Mateo","17273",622761
"Vinnie Pasquantino","KCR",125,532,470,123,71,29,2,21,58,77,49,11,68,5,7,1,2,1,0,0.261702,0.0921053,0.12782,0.720588,0.333333,0.465957,0.336519,0.799291,0.204255,2.5218,0.262887,,-0.699736,73.5108,11.2785,116.036,-0.699736,-2.4,9.061986446380615,-12.173662662506104,1.51021,999,,,,,,,675.6,5.4048,675.6,5.4048,,,,,,,,,,,,,,,,,,,"Vinnie Pasquantino","27676",686469
"Pedro León","HOU",116,507,452,99,59,22,2,16,65,70,38,8,159,12,2,3,1,19,8,0.219027,0.0749507,0.313609,0.238994,0.295635,0.382743,0.292154,0.678378,0.163717,6.06154,0.297491,,-0.237186,51.9527,-7.35523,90.8432,-0.237186,1.4,-5.549177557229996,3.262874722480774,1.50938,999,,,,,,,491.7,4.238793103,491.7,4.238793103,,,,,,,,,,,,,,,,,,,"Pedro Leon","27781",694175
"TJ Friedl","CIN",112,438,383,94,64,14,4,12,51,55,36,2,71,11,4,4,0,11,3,0.245431,0.0821918,0.1621,0.507042,0.324885,0.396867,0.315508,0.721752,0.151436,5.97806,0.269737,,0.124707,53.1148,1.87844,95.5502,0.124707,0.6,-2.205912806093693,2.2093474864959717,1.50675,999,,,,,,,473.1,4.224107142,473.1,4.224107142,,,,,,,,,,,,,,,,,,,"TJ Friedl","19522",670770
"Luis Arraez","SDP",144,616,573,173,137,27,3,6,73,57,34,14,33,5,3,1,4,5,2,0.30192,0.0551948,0.0535714,1.0303,0.344715,0.390925,0.314668,0.73564,0.0890052,3.77867,0.310987,,-1.08859,74.284,2.22552,105.136,-1.08859,2.6,2.694982171058655,-8.716872692108154,1.49665,999,,,,,,,668.5,4.642361111,668.5,4.642361111,,,,,,,,,,,,,,,,,,,"Luis Arraez","18568",650333
"Casey Schmitt","SFG",121,474,436,108,72,22,1,13,53,58,27,11,103,6,4,1,1,5,2,0.247706,0.056962,0.2173,0.262136,0.298097,0.392202,0.291479,0.690299,0.144495,3.81479,0.29321,,-0.551901,48.3133,-7.13432,87.8186,-0.551901,4.4,-7.4564677476882935,6.1416226625442505,1.49441,999,,,,,,,463.4,3.829752066,463.4,3.829752066,,,,,,,,,,,,,,,,,,,"Casey Schmitt","27577",669477
"Jake McCarthy","ARI",135,499,449,119,86,18,7,8,65,56,34,4,88,10,2,4,0,24,5,0.265033,0.0681363,0.176353,0.386364,0.329293,0.389755,0.313257,0.719048,0.124722,7.64198,0.312676,,1.78052,59.6083,1.23622,98.8753,1.78052,-5.1,1.1094194650650024,-3.266519546508789,1.49341,999,,,,,,,548.3,4.061481481,548.3,4.061481481,,,,,,,,,,,,,,,,,,,"Jake McCarthy","21622",664983
"Josh Jung","TEX",89,374,347,87,56,16,1,14,44,51,20,5,100,5,2,0,0,3,1,0.25072,0.0534759,0.26738,0.2,0.299465,0.423631,0.308047,0.723096,0.172911,3.87199,0.310638,,-0.404831,43.108,-0.641803,100.495,-0.404831,0.8,-0.19318218529224396,2.174191653728485,1.49221,999,,,,,,,401.8,4.514606741,401.8,4.514606741,,,,,,,,,,,,,,,,,,,"Josh Jung","26299",673962
